0.01,50,0.449415897,0.5593225277,0.2173347696,0.2233168294,0.2769951665
0.02,100,0.2067829051,0.2569724706,0.1250811083,0.134019506,0.2769951665
0.03,150,0.1388043357,0.1637570073,0.0928770102,0.0937812103,0.2769951665
0.04,200,0.1094953498,0.1226038216,0.0693234381000001,0.0729649186,0.2769951665
0.05,250,0.0855979056999999,0.0943716488,0.0510627204,0.0585434108,0.2769951665
0.06,300,0.0715331900000001,0.0850150491,0.0471534602,0.0472381022,0.2769951665
0.07,350,0.0612718197,0.0774946238,0.0384936118,0.0403430792000001,0.2769951665
0.08,400,0.0548424127,0.0666214356000001,0.0325279468,0.0359297551,0.2769951665
0.09,450,0.0509467525713474,0.0558343007,0.0300801499000001,0.0342259761,0.2769951665
0.1,500,0.0474995877,0.0496355586,0.0258630493,0.0299136226,0.2769951665
