0.01,50,1.80265014019106,1.79640488013336,1.78406550410859,1.83329370329549,1.73035164940229
0.02,100,1.85886181915171,1.82814570143809,1.77551971990263,1.82060484412549,1.73035164940229
0.03,150,1.91366589320588,1.86549313820491,1.77258341404561,1.79826877413691,1.73035164940229
0.04,200,1.95873093960132,1.90536403234782,1.78518546006687,1.80160738509386,1.73035164940229
0.05,250,2.00457697502144,1.93037147867212,1.76929540552934,1.78330128769953,1.73035164940229
0.06,300,2.04925808719435,1.96098676062881,1.77458750323998,1.78944499714792,1.73035164940229
0.07,350,2.06741071430042,1.97984424147365,1.78383054132272,1.79345560629865,1.73035164940229
0.08,400,2.07980111106983,2.00630174982931,1.78580179460345,1.78174631200929,1.73035164940229
0.09,450,2.11947205446126,2.02861299428477,1.7835418914954,1.7819570819182,1.73035164940229
0.1,500,2.14133782509151,2.05837070387956,1.77977461682908,1.79183448303255,1.73035164940229
