0.01,50,1.80265014019106,1.79640488013336,1.73662410446559,1.7360009217879,1.73035164940229
0.02,100,1.85886181915171,1.82814570143809,1.74427838604682,1.74287905668627,1.73035164940229
0.03,150,1.91366589320588,1.86549313820491,1.75055923371311,1.75078602232613,1.73035164940229
0.04,200,1.95873093960132,1.90536403234782,1.76230251583641,1.75824240911868,1.73035164940229
0.05,250,2.00457697502144,1.93037147867212,1.76819799247306,1.7658665462072,1.73035164940229
0.06,300,2.04925808719435,1.96098676062881,1.77595505130372,1.77434908366517,1.73035164940229
0.07,350,2.06741071430042,1.97984424147365,1.78529072025102,1.78120085860058,1.73035164940229
0.08,400,2.07980111106983,2.00630174982931,1.78990234572018,1.78725973123515,1.73035164940229
0.09,450,2.11947205446126,2.02861299428477,1.79893361969153,1.79973522839961,1.73035164940229
0.1,500,2.14133782509151,2.05837070387956,1.81284896322256,1.80229213080813,1.73035164940229
